glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2017-000088-SDN,2017-000088,20882,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2017,6,20,A,0,0,0,0,,0,"On 20 June, torrential rains and flash flooding affected an estimated 9,000 people (1,780 families) in Kalma camp for [IDPs] in South Darfur State. Hundreds of IDP shelters were damaged or completely destroyed, assets lost, and latrines collapsed. No injuries or deaths were reported, according to a rapid inter-agency assessment team that visited the camp on 22 June...In response to the flooding, the governmental Zakat Chamber donated 1,000 plastic sheets, 200 sacks of sorghum and 150,000 SDG in cash assistance (about US$23,000), which were distributed to the IDPs in need...Food distributions to all affected IDPs are ongoing. The international NGOs OXFAM, CARE International Switzerland (CIS) and American Refugee Committee (ARC) are distributing building materials for latrines to both the affected IDPs and those who were relocated to higher ground within the camp.",OCHA
FL-2016-000072-SDN,2016-000072,20713,FL,flood,SDN,,14.5704166785612,34.26060475,0.0,0.0,0,2016,6,17,A,0,0,0,0,,0,"Heavy rains and flash floods in Singa, the capital of Sennar State have destroyed 1,160 houses and damaged another 1,320 homes, according to the Sudanese Red Crescent Society (SRCS). One public building and 36 latrines were destroyed, while another public building and 50 latrines were damaged, according to the findings of a needs assessment in Singa carried out by SRCS, the government's Humanitarian Aid Commission (HAC) and the General Directorate of Civil Defense on 17 June.",OCHA
FL-2015-000121-SDN,2015-000121,20532,FL,flood,SDN,,15.5383759262921,32.03125,0.0,0.0,0,2015,8,31,A,0,0,0,17,,0,"Sudan Meteorological Authority (SMA) indicated  that, the impact of El Ni&ntilde;o phenomenon is likely to intensify throughout 2015 until early 2016, with prediction of normal to below normal rainfall condition in most parts of Sudan, and above-normal rains in southern part of Darfur and Kordofan regions. As of 3 September 2015, there are 17,140 flood affected people in 6 states, far less than those affected last year at same time. Detailed as follows: 600 flood affected people in Kassala, Blue Nile 2,565, Sinnar 8,135, South Kordofan 590, South Darfur 4000, North Darfur 1,250. And many of them were rather affected by storm than floods.","Sudan Meteorological Authority (SMA), UN OCHA"
EP-2015-000038-SDN,2015-000038,20392,EP,epidemic,SDN,,14.9447848750884,28.1640625,0.0,0.0,0,2015,4,10,A,0,0,0,0,,0,"In December 2014, an outbreak of measles started in Sudan's Gedarif and Kassala States. A localized response vaccination campaign was implemented. However, clustered measles cases started to be reported from additional 13 localities in 10 states. By the beginning of March 2015, more than 1,600 suspected cases (with 710 confirmed) had been reported from 23 localities in 12 states. One month later, at the beginning of April, 3,015 suspected cases (with 1697 confirmed) had been reported from 31 localities in 14 states.",UNICEF/WHO/Govt/OCHA
FL-2014-000098-SDN,2014-000098,20245,FL,flood,SDN,,11.0059044596595,29.713134765625,0.0,0.0,0,2014,7,4,A,0,0,0,0,,0,"Since late June 2014, seasonal rainfall across many parts of Sudan has been above-average, with some local areas experiencing rainfall surpluses in excess of 100mm within 30 days. On 17 Jun, some 750 people were affected by heavy rain that destroyed 37 houses and a health care clinic in Tilo IDP settlement in South Kordofan's capital Kadugli. More flooding in the same area on 4 Jul affected almost 3,200 people. At least 234 houses were destroyed, another 143 damaged and 150 latrines rendered dysfunctional. The South Kordofan's State Government has requested international humanitarian organisations based in South Kordofan to support Government efforts in providing the flood-affected people with food, non-food items and shelter.","OCHA, NOAA"
OT-2014-000001-SDN,2014-000001,20160,OT,other,SDN,,10.1635602794905,31.1083984375,0.0,0.0,0,2014,2,25,A,0,0,0,20000,,0,"The conflict in South Sudan that started on 15th December 2013, has caused fatalities and displacement among the civilian population. People have been wounded and many have fled their homes, of which some has crossed the borders to neighboring countries, including fleeing to Sudan. Until now, despite a peace agreement, insecurity remains in South Sudan, causing continued displacement and uncertainty for people, influencing their decisions not to return home yet. This translates into an increase in the humanitarian assistance demand. Latest figures suggests that more than 700,000 internally displaced and almost 150,000 persons that have fled into neighboring countries. Sudan has up to date received more than 20,000 persons, of which most are received in White Nile State.",IFRC
EP-2013-000146-SDN,2013-000146,20111,EP,epidemic,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2013,11,26,A,0,0,0,0,,0,"Between 3 Oct and 5 Nov 2013, 22 cases and seven deaths of suspected viral hemorrhagic fever were reported in Sudan's West Kordofan state. The Federal Ministry of Health declared an outbreak on 31 Oct. The Institute Pasteur in Dakar reconfirmed the outbreak as yellow fever. By 24 Nov, 44 suspected cases and 14 deaths had been reported from West and South Kordofan.",WHO/Govt
FF-2013-000091-SDN,2013-000091,20046,FF,flash flood,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2013,8,6,A,0,0,0,0,,0,"An estimated 98,500 people have been affected by heavy rain and flash floods in several areas of Sudan between 1-4 Aug 2013. The floods have killed 11 people and destroyed or damaged more than 14,000 houses. Khartoum and River Nile are the worst affected states. Immediate needs include emergency shelter, health and water and sanitation services.",OCHA
CE-2013-000061-SDN,2013-000061,20008,CE,complex emergency,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2013,5,16,A,0,0,0,4400000,,0,"Sudan continues to experience both natural and man-made disasters ranging from conflict, droughts, floods and epidemic outbreaks, creating a cycle of displacement and vulnerability across the country. By the end of of 2012, 4.4 million people were estimated to be in need of humanitarian assistance, and these numbers have continued to remain high in the first part of 2013. ",IFRC
OT-2013-000057-SDN,2013-000057,20002,OT,other,SDN,North and South Kordofan,11.1990192,29.4179324,0.0,0.0,0,2013,4,25,A,0,0,0,41291,,0,"Within a few days of the first direct talks between Sudan People?s Liberation Movement ? North (SPLM-N) and government of Sudan held in Addis, Ethiopia on 25 April, armed attacks by Sudanese Revolutionary Front (a coalition of armed movement that includes SPLM-N) were reported to have taken place in several locations within North and South Kordofan State. This resulted in significant civilian displacements and destruction of a power plant, petrol stations and a telecommunications tower. The first attacks were reported to have started in the Abu Kershola area of Rashad locality, South Kordofan. Additional significant civilian displacement was reported following further attacks in Umm Ruwaba town, 147 km southeast of the North Kordofan capital, El Obeid, and Allakarim, Simeh and Sidrah villages, 90km east of El Obeid. By the 9 May 2013, 41,291 individuals were estimated to have been severely affected and displaced to neighbouring states. Based on Sudanese Red Crescent Society (SRCS) assessments, an estimated 30,000 people to be in need of urgent humanitarian assistance.",IFRC
EP-2012-000184-SDN,2012-000184,19914,EP,epidemic,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2012,10,29,A,0,0,0,0,,0,"On 29 Oct 2012, Sudan's Federal Ministry of Health notified the World Health Organization of a yellow fever outbreak in seven localities in Central and South Darfur. As of 31 Oct, a total of 98 suspected cases, including 42 deaths, have been reported from the districts of Zalingei, Nertity, Wadisalih, Azoom, Nyala, Mershing, and Kass. The majority - 82.6 per cent - of the reported cases are from Central Darfur.",WHO
FL-2012-000150-SDN,2012-000150,19876,FL,flood,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2012,8,24,A,35,0,0,154074,,0,"Sudan has experienced enhanced rainfall as projected by Sudan Meteorological Authority (SMA) and ICPAC forecast in June 2012. The amount of rainfall that have been received since the beginning of the rain season is highest ever recorded in the last six years. The rains, which started in second week of July with increasing intensity, are expected to continue until September 2012.  Flooding has so far displaced approximately 154,074 people in all the states of Sudan;",IFRC
FL-2012-000129-SDN,2012-000129,19849,FL,flood,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2012,6,25,A,0,0,0,0,,0,"Heavy rains in Darfur starting in late June 2012 triggered flooding, which killed eight people and displaced over 1,000. The flooding also damaged houses, schools, health facilities and other public buildings. Some 10,000 head of livestock were lost. In Abyei, heavy rains flooded most roads, restricting the movement of humanitarian organisations.",OCHA
OT-2012-000049-SDN,2012-000049,19767,OT,other,SDN,Red Sea State,19.6193419,37.2171045999999,0.0,0.0,0,2012,4,5,A,0,0,0,257197,,0,"The Red Sea state in the eastern part of Sudan hosts a large population that is predominantly dependent on subsistence farming and pastoralism. The consistent drought cycles have heavily impacted negatively on the community?s coping mechanism, with reports over the last few months documenting a progressive deterioration of the food security situation. The weather conditions over the last two seasons have not been favourable to support rain-fed agriculture practiced by the local people. Consequently, food production and access to food is diminishing and huge food gaps in households is being experienced. According to various reports, the situation is expected to continue deteriorating and not likely to improve until the next harvests are realized. An assessment conducted by the Sudanese Red Crescent Society and its partners in January 2012 confirmed that at least 257,197 people (51,440 households on the basis of five members per family) in the Red Sea state are food insecure and in need of immediate food aid. ",IFRC
OT-2012-000038-SDN,2012-000038,19755,OT,other,SDN,,12.862807,30.2176359999999,0.0,0.0,0,2012,3,7,A,0,0,0,45000,,0,"Population movement across the borders of Sudan and South Sudan started after the secession and formation of the new Republic of South Sudan. Returnees heading to South are mostly camping at the Kosti Way station awaiting transport arrangements to be made while those moving to the Sudan enter the country mostly through Jodha, about 170 Km South Kosti towns. ",IFRC
FL-2011-000120-SDN,2011-000120,19543,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2011,8,5,A,0,0,0,0,,0,"Floods have been reported since early August in North and South Darfur, Blue Nile and Khartoum State.",OCHA
CE-2011-000079-SDN,2011-000079,19491,CE,complex emergency,SDN,,12.862807,30.217636,0.0,0.0,0,2011,6,30,A,0,0,0,70000,,0,"Following the contested elections in South Kordofan State results announcements, tensions built up between the main political parties (SPLM ? Sudan People?s Liberation Movement and NCP- National Congress Party) taking part in the elections with the SPLM candidate claiming widespread fraud. The rising political tension spilled out into active fighting on 5th of June, starting in Kadugli, the capital of South Kordofan State and spreading throughout the state within days and affecting populations in 11  out of the 19 localities. The fighting, which involved use of both ground and air strikes, put thousands of people in need of urgent humanitarian assistance. Estimates indicate more than 70,000 people are affected by this crisis  and even as the situation is reportedly calming down it remains fragile and unpredictable .  Within 10 days of the fighting populations affected are reported to have moved out of the conflict zones towards North Kordofan State (App. 18,500 People) and as far as to Khartoum State (App. 5,000 persons are reported to have arrived and settled in scattered shanty areas mainly Mayo, Umbada, and Haj Yousif in Khartoum). Looting and private property destruction of both civilians and humanitarian agencies was reported to be rampant during this period, making a population already vulnerable due to a long lasting conflict, even more so with little to use to meet their immediate needs and restore their livelihoods and a hampered humanitarian response to assist them. ",IFRC
FL-2010-000139-SDN,2010-000139,19154,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2010,7,15,A,0,0,0,0,,0,At least 33 people were killed and several others were missing following powerful floods in eastern Sudan on Thursday (15 Jul 2010),AFP
FL-2009-000166-SDN,2009-000166,18867,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2009,8,30,A,0,0,0,0,,0,"Due to Khartoum's heavy rains and flooding, five brothers died following a house collapse in Omdurman, the authorities have confirmed that over 20,000 houses have been destroyed by the rains. ",Miraya FM
CE-2009-000070-SDN,2009-000070,18764,CE,complex emergency,SDN,,12.862807,30.217636,0.0,0.0,0,2009,3,31,A,0,0,0,0,,0,"Following the Government of Sudan?s decision on 4 March 2009 to order thirteen international humanitarian agencies and three national NGOs working in Darfur and other parts of the country to leave, concerns have mounted over possible humanitarian gaps and the availability of operational, management, and coordination capacities to deliver humanitarian assistance. The Sudanese Red Crescent Society (SRCS) was approached by the authorities to explore possibilities to fill some gaps, not only in Darfur state but also in the rest of the country. The Federation, working in support to the National Society, has been closely monitoring the situation and has had a number of meetings with key stakeholders within and outside the Movement to gain a better understanding of the humanitarian impact and consequences, and to explore an expanded role for the SRCS within its mandate and capacities.","IFRC, DREF operation"
FL-2008-000207-SDN,2008-000207,18634,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2008,10,29,A,0,0,0,0,,0,"Director of special programs and disaster management in the GoSS Ministry of presidential affairs Mr. Goi Jooyul Yol has confirmed to Miraya FM that thirty one (31) persons are reported to have lost their lives in recent floods in Maban County, Upper Nile state.In an interview with Miraya FM, Mr. Goi Jooyul Yol said that about 7,500 households are affected by floods in the same area and that the devastating floods have caused serious lack of food and other items in the county.",Miraya FM
FL-2008-000125-SDN,2008-000125,18529,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2008,8,8,A,0,0,0,0,,0,"Seasonal heavy rains in Northern Bahr el-Ghazal state in South Sudan caused the Kuom river to overflow in the town of Aweil, making 39,000 people homeless in the region, top officials said on 07/08/2008.",AFP
FL-2007-000093-SDN,2007-000093,17622,FL,flood,SDN,"Greater Darfur, Kordofan and White Nile State",12.862807,30.217636,0.0,0.0,0,2007,7,9,A,0,0,0,0,,0,"The Council of Ministers, chaired by President of the Republic Field Marshal Omer Al-Bashir, instructed carrying out urgent measures for the relief of the people who are affected by the torrential rains and floods in a number of states. The official Spokesman of the Council of Ministers, Omer Mohammed Salih, said in a statement to the press that the situations are under control and there is no need for exceptional procedures. As for the situations, Salih explained that some 4682 houses were destroyed in the states of the country. He explained that many areas in the country witnessed high levels of rains and that high levels of rains and floods are still expected in the coming weeks.",SUNA
FL-2006-000123-SDN,2006-000123,17420,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2006,8,19,A,11,0,0,24000,,0,"Torrential rainfall in Sudan since the beginning of August has caused the Nile River to overflow its banks, resulting in extensive flooding in large areas of the country. Most severe damage occured in the north, west and centre of the country. ",IFRC
