glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2019-000101-NER,2019-000101,21576,FL,flood,NER,,0.0,0.0,0.0,0.0,0,2019,8,30,A,42,0,0,0,,0,"Rainfall since June has provoked flooding in several localities, killing 42 people. The number of victims has dramatically increased during the last week of August, when the waters of the Niger basin have reached the flood stage. According to the authorities, the floods so far have destroyed 5,497 homes and affected the lives of 66,464 people. The National Forecast Agency estimates that the waters will continue rising over the next days due to heavy rains in the Niger basin and the overload of dams in Burkina Faso and Mali. ","OCHA, 3 Sep 2019"
OT-2019-000065-NER,2019-000065,21540,OT,other,NER,Maridi,0.0,0.0,0.0,0.0,0,2019,6,9,A,0,0,0,0,,0,"Since April 2019, the security situation in the north-western part of Nigeria has deteriorated, particularly in the states of Zamfara, Sokoto and Katsina with the emergence of new militia armed groups. The authorities in Maradi region of Niger and Katsina State of Nigeria set up a mechanism to combat these armed groups through cross-border transhumance management. The situation rapidly deteriorated as these armed groups started kidnapping and instilling fear amongst the local population thus the influx continued to grow. As a result of the increased violence, approximately 20,000 people were forced to flee to the neighbouring Guidan Roumdji department of Niger. Newly arrived refugees in Niger have experienced outbreak of extreme violence unleashed against civilians, including the use of machete, kidnappings and sexual violence.",IFRC/Niger Red Cross Society
EP-2018-000132-NER,2018-000132,21142,EP,epidemic,NER,madarounfa niger,13.3495157,7.17902600000002,0.0,0.0,0,2018,7,13,A,0,0,0,0,,0,"On 13 July 2017, Niger MoH declared a cholera outbreak in the department of Madarounfa (region of Maradi) in Niger. Affected health areas include Dan- Issa, Gabi, Harounawa, Madeini, Maraka, Madarounfa, Rourouka and N'Yelwa .",
FL-2018-000107-NER,2018-000107,21959,FL,flood,NER,,17.607789,8.081666,0.0,0.0,0,2018,7,15,A,0,0,0,0,,0,"At least 100 houses collapsed in Tahoua after heavy rainfalls hit the city on 15 July. There is little information available on needs although damages are said to be extensive. In 2018, at least 170,000 people are expected to be affected by floods during the rainy season, usually ranging from June to October. Similar heavy rains are also affecting the bordering state of Katsina in Nigeria, where at least 44 people were killed, 20 people have been reported missing and 500 houses have been damaged in the city of Jibia. ACAPS, 17 Jul 2018",ReliefWeb - OCHA
OT-2017-000117-NER,2017-000117,20914,OT,other,NER,": Bosso, Diffa, Goudoumaria, Main&eacute;-Soroa, N'Gourti, Loga, Ouallam, Bani-Bangou, Mayahi, Guidan-Roumji,Tanout",13.475105944335,2.12646484375,0.0,0.0,0,2017,7,1,A,0,0,0,100,,3,"The Sahel is currently facing a food insecurity crisis. In Niger, over 1,2 million people are in a danger of falling into food insecurity phases 3 (crisis) and 4 (emergency). The population in the nine administrative districts (listed above) is especially at risk.",IFRC
FL-2017-000078-NER,2017-000078,20872,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2017,7,16,A,0,0,0,0,,0,"Since 13 June, floods in Niger have killed at least 14 people and affected more than 8,000, including in capital city Niamey and Tillabery region.",OCHA
EP-2017-000042-NER,2017-000042,20831,EP,epidemic,NER,,17.607789,8.08166600000004,0.0,0.0,0,2017,4,12,A,0,0,0,0,,0,"The Ministry of Health on 19 April declared an outbreak of Hepatitis E that has killed 25 among 86 infected people. Medical assistance and preventive measures are ongoing to curb the disease which is mostly transmitted through contaminated water. Separately, 2,100 meningitis cases, including 120 deaths, were recorded as of 16 April. The districts of Niamey 2 and Madarounfa (in the southern Maradi region) have reached the epidemic level. A vaccination campaign is ongoing. ",OCHA
EP-2017-000037-NER,2017-000037,20825,EP,epidemic,NER,"Niamey, Niger",13.5115963,2.12538540000003,0.0,0.0,0,2017,3,29,A,4,0,0,90,,0,"The Niger Minister of Health, through a press conference held on 29 March 2017, officially declared the meningitis epidemic outbreak in three health centers in the district of the second neighborhood of Niamey, including the districts of Foulankoira health Centre, Lazaret and Boukoki . Further, the Minister indicated that these the three health centres in the affected areas reported a total of 90 cases of meningitis including 4 deaths, from January 1 to March 28. ",
EP-2016-000105-NER,2016-000105,20751,EP,epidemic,NER,,17.607789,8.08166600000004,0.0,0.0,0,2016,9,20,A,0,0,0,0,,0,"From 2 August to 22 September 2016, 64 human cases including 23 deaths have been reported in Tchintabaraden health district in Tahoua region. The area is mainly populated by nomadic stockbreeders. Most of the cases are male (62.5%), and work as farmers or animal breeders. In the affected area, an epizootic outbreak is also reported among livestock during the same time duration, including deaths and abortions among cattle and small ruminants. ","WHO, 29 Sep 2016"
FL-2016-000091-NER,2016-000091,20736,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2016,7,25,A,0,0,0,0,,0,"Local authorities and the UN have been delivering food aid for the displaced people, and non-food aid is on its way. The rains are unlikely to ease the pressure on the country's food supply given the damage the flooding has wrought on crops. In 2015, as many as 103,000 people were affected by floods in Niger.  ","OCHA, 22 Aug 2016"
EP-2016-000020-NER,2016-000020,20650,EP,epidemic,NER,,17.6440220278727,10.5859375,0.0,0.0,0,2016,2,29,A,0,0,0,0,,0,"From 1 January to the end of February, Niger recorded 417 cases of meningitis, including 34 deaths. One district in the region of Niamey has reached the epidemic threshold, and two districts in the regions of Dosso and Tillabery have hit the alert level. This year, health authorities have identified 21 districts as being at risk. During the same period last year, around 100 cases had been recorded, rising to 345 by the end of March 2015.",OCHA
FL-2015-000123-NER,2015-000123,20537,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2015,7,28,A,0,0,0,0,,0,"Floods since end July in seven central and southern regions have affected 52,000 people and killed 22. 7,450 people have been displaced and 5,019 buildings destroyed.",OCHA
EP-2015-000043-NER,2015-000043,20401,EP,epidemic,NER,,15.6230368315283,6.015625,0.0,0.0,0,2015,4,23,A,0,0,0,0,,0,"Niger's Ministry of Public Health officially declared measles and meningitis outbreaks on 1 Apr 2015. As of 18 Apr, the meningitis outbreak had affected all regions except Diffa, with 905 cases recorded since the beginning of the year and a fatality rate of 9,39 per cent. Three health districts had reached the epidemic threshold, with Niamey being the most affected with almost 400 cases. The total number of measles cases stood at 3,080 since the beginning of the year, with 12 health districts having reached the epidemic threshold. Zinder was the most affected region with 2,072 cases.",OCHA
EP-2014-000151-NER,2014-000151,20310,EP,epidemic,NER,Southern Niger,17.607789,8.08166600000004,0.0,0.0,0,2014,10,31,A,0,0,0,0,,0,"Niger has seen more than 1,300 cases of cholera since the beginning of the year, with 51 people dying of the disease, the United Nations said Monday. In September alone there were 38 reported deaths from cholera, said the UN's Office for the Coordination of Humanitarian Affairs (OCHA) in the capital Niamey on its website. The spike in the number of cholera deaths was due in part of heavy flooding which has inundated Niger since June (http://reliefweb.int/report/niger/niger-cholera-outbreak-kills-51-people-un).",AFP
OT-2014-000126-NER,2014-000126,20279,OT,other,NER,Diffa,13.7820690597077,13.0984497070312,0.0,0.0,0,2014,7,15,A,0,0,0,161000,,0,"Since July 2014, the Diffa region in Niger has received approximately 800 displaced persons from Northern Nigeria each week. With 77,000 displaced persons being hosted in the region, the host and incoming population are in a critical situation due to lack of essential food and non-food items in shelter, health and water and sanitation. Needs assessment and scenario planning undertaken by the humanitarian agencies and the authorities indicate this number will increase as the insecurity in northern Nigeria continues.

Most of the displaced person (refugees and returnees) are being hosted by families in communities while a large number are in the islands of Lake Chad. ",IFRC
FL-2014-000115-NER,2014-000115,20263,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2014,8,22,A,0,0,0,0,,0,"Ongoing heavy seasonal rainfall caused flooding in several parts of Niger in August 2014. As of 21 Aug, more than 36,400 people had been affected according to the Government, and 18 deaths had been reported. Tillab&eacute;ry was the most affected region, followed by Dosso, Maradi and Tahoua.",OCHA
FL-2013-000098-NER,2013-000098,20054,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2013,8,22,A,0,0,0,0,,0,"Heavy seasonal rains since mid-July 2013 have caused flooding in several parts of the country. As of 21 Aug, 12 deaths have been recorded, over 3,000 households (almost 25,000 people) have been affected, and 2,120 houses have been destroyed. The Maradi and Agadez regions are the most affected.",OCHA
FL-2012-000141-NER,2012-000141,19865,FL,flood,NER,,17.607789,8.08166600000004,0.0,0.0,0,2012,7,31,A,0,0,0,0,,0,"Heavy rains have caused flooding in various parts of the country since the end of July 2012 as part of the rainy season. 80,000 people have been affected, most of them in the Dosso region in the Southwest.",OCHA
EP-2012-000116-NER,2012-000116,19834,EP,epidemic,NER,,17.607789,8.08166600000004,0.0,0.0,0,2012,6,24,A,0,0,0,0,,0,"As of 24 Jun 2012, 2023 cases of cholera and 52 deaths have been registered, compared with 474 cases and 20 deaths in June 2011. The region of Tillab?ri (Tera, Tillab?ri, Kollo, Sai districts), which hosts refugees from Mali in several camps, is the most affected, with 2005 cases. The regions of Niamey, Dosso and Maradi have reported 18 cases including four deaths.",UNICEF
OT-2011-000205-NER,2011-000205,19707,OT,other,NER,,17.607789,8.08166600000004,0.0,0.0,0,2011,9,12,A,0,0,0,0,,0,"In Sep 2011, Niger's Prime Minister alerted the diplomatic corps about a looming agricultural deficit.",OCHA
EP-2011-000163-NER,2011-000163,19594,EP,epidemic,NER,,17.607789,8.08166600000004,0.0,0.0,0,2011,10,24,A,50,2130,0,0,,0,"The cholera outbreak hitting Niger this year has affected seven regions in Niger. The fi~t confirmed cases
due to vibrio cholerae were recorded in March 16th. By week 35, 28 active spread sources located in four
regions (TillaiJl!ry, Maradi, Zinder and Diffa) were identified. According to the health authorities at the week
35, 1,545 cases with 39 deaths were recorded all over the country with a case fatality rate of 2.52%.
In week 38, 240 new cases are reported in addition to the 205 cases and 9 deaths reported in three new
spread sources, namely Niamey, Dosso, and Tahoua regions. By week 40, a total of 2,130 cases and 50
deaths had been reported throughout the country.",IFRC
FL-2011-000122-NER,2011-000122,19547,FL,flood,NER,,17.607789,8.081666,0.0,0.0,0,2011,8,15,A,9,0,28175,0,,0,"Since mid August 2011, Niger has been experiencing heavy rains causing flooding in Tillaberi (Ouallam, Tera, Tillab?ri and Kollo); Tahoua (Abalack, Konni, Tchintabaraden, Azai, Tabalack, Bouza), Maradi (Mayayi) and Dosso Regions. Nine (9) people have been reported dead because of the floods accompanied by strong winds. In addition, over 1?750 houses have been destroyed and over 28?175 people have been left homeless. The affected people have taken refuge in schools, mosques or in their neighbours or relatives? houses or have used other means to take shelter. A total of 1?929 ha of crops have been destroyed or washed away. ",IFRC
OT-2011-000064-NER,2011-000064,19476,OT,other,NER,Dirkou,19.00865,12.88579,0.0,0.0,0,2011,2,26,A,0,0,0,25000,,0,"Since 26 February 2011, thousands of Nigeriens mostly young men fleeing violence in Libya are crossing the borders into Niger every week. ",IFRC - IOM
OT-2010-000028-NER,2010-000028,19019,OT,other,NER,,17.607789,8.081666,0.0,0.0,0,2010,2,19,A,0,0,0,0,,0,"Already the annual harvest statistics of Niger show that many departments are in deficit of cereal production. Alerted by these results, a rapid appraisal was done by the government of Niger by mid December. It revealed that more than a half of the rural households would have no cereals in stock by the end of January.",IFRC
FL-2009-000174-NER,2009-000174,18876,FL,flood,NER,,17.607789,8.081666,0.0,0.0,0,2009,9,3,A,0,0,0,0,,0,"Intense rains in northern Air Mountains and desert towns affected 7,000 households, damaged 3,500 homes in the commune of Agadez.",IRIN
FL-2009-000144-NER,2009-000144,18843,FL,flood,NER,,17.607789,8.081666,0.0,0.0,0,2009,7,18,A,0,0,0,0,,0,187 homes destroyed in Moa village in southeast region of Zinder; government and MSF distributing relief supplies,IRIN
EP-2009-000067-NER,2009-000067,18760,EP,epidemic,NER,,17.607789,8.081666,0.0,0.0,0,2009,3,25,A,0,0,0,0,,0,"Across 7 West African countries (Benin, Burkina Faso, Cote d?Ivoire, Ghana, Mali, Niger and Togo) there have been 38 cases of wild polio reported in 2008 and an additional 13 cases so far in 2009. Ministries of Health have collaborated with coordination support by WHO to conduct 2 supplementary and synchronised polio vaccination days for children under 5 years across all 7 countries to prevent futher spread of the disease.  The first round went ahead on 27th February and the second is planned for 27th March 2009.",IFRC DREF bulletin
EP-2009-000066-NER,2009-000066,18754,EP,epidemic,NER,,17.607789,8.081666,0.0,0.0,0,2009,3,18,A,139,0,0,3440,,0,An outbreak of meningitis has occurred in Niger and claimed the lives of vulnerable populations. The most affected districts are located in Southern Western and borders with Burkina Faso where the outbreak has started.,"DREF bulletin, IFRC"
EP-2008-000067-NER,2008-000067,18197,EP,epidemic,NER,southern Niger: Tahoua and Dosso Regions,17.607789,8.081666,0.0,0.0,0,2008,5,20,A,111,0,0,2,,0,"The southern part of Niger has been hit by a meningits outbreak. Epidemiolical statistics over 17 weeks report a total of 1,991 cases and 111 deaths -- a mortality rate of 5.5%. The most affected districts are those of Konni and Madoua (Tahoua Region; and Boboye in Dosso Region). Additional districts on alert are Ill?la, Say (Tillaberi Region), Magaria (Zinder Region), and Doutchi (Dosso Region).",Ministry of Health and WHO
FL-2007-000147-NER,2007-000147,17838,FL,flood,NER,"Regions of  Niamey, Agadez, , Maradi, Tahoua, Tillaberi, Zinder, Diffa",17.607789,8.081666,0.0,0.0,0,2007,7,29,A,3,0,0,14000,,4,"Intense and unusually prolonged rains, since the end of July have caused serious flooding and widespread damage in most of the country.",IFRC DREF Bulletin MDRNE002
FL-2006-000133-NER,2006-000133,17431,FL,flood,NER,"Agadez, Zinder, Tahoua, Dosso and Tillaberi",17.607789,8.081666,0.0,0.0,0,2006,9,5,A,0,0,0,0,,0,"According to information collected by the CC/SAP (Cellule de Coordination du Systeme d'Alerte Precoce), there could be 15,610 persons affected in 2,760 households. The first estimation of emergency needs is 1,050 tons of food, 15,610 blankets and 15,610 mosquito nets.",UN Office for the Coordination of Humanitarian Affairs
CE-2005-000151-NER,2005-000151,17196,CE,complex emergency,NER,,17.607789,8.081666,0.0,0.0,0,2005,8,30,A,0,0,0,0,,0,"The countries in the sahel region are among the poorest in the world. The locust infestation in 2004, combined with drought has led to a humanitarian crisis.","OCHA, IFRC, WFP, FAO, UNICEF, NGOs"
FL-2003-000389-NER,2003-000389,18227,FL,flood,NER,"Dosso, Tahouna, Tillab?ri, Zinder regions",17.607789,8.081666,0.0,0.0,0,2003,8,0,A,7,0,0,30000,,0,,CRED EM-DAT
EP-2003-000047-NER,2003-000047,17764,EP,epidemic,NER,"Matameye, Magaria, Agui?, Madarounfa, Madaoua, Tahoua, Mirriah districts",17.607789,8.081666,0.0,0.0,0,2003,2,0,A,195,0,0,0,,0,,"EM-DAT Disaster No. 20030130
"
DR-2002-000527-NER,2002-000527,10679,DR,drought,NER,"Ayerou, Balleyara, Hamdallaye, Loga, Kieche, Doungou, Tessaoua",13.75,7.9833333,0.0,0.0,0,2002,7,0,A,0,0,0,0, km?,0, (Drought),
ST-2002-000497-NER,2002-000497,10680,ST,severe local storm,NER,Agadez,17.607789,8.081666,0.0,0.0,0,2002,8,12,A,4,3,0,1250, kph,0, (Storm),
EP-2002-000205-NER,2002-000205,10671,EP,epidemic,NER,"Bilma, Loga, Guidan-Roumdji, Madaoua, Dakoro (Maradi), Matameye (Zinder), Filingu?",17.607789,8.081666,0.0,0.0,0,2002,1,1,A,308,0,0,3210, vaccinated,0, {Meningococcal disease} (Meningitis),
FL-2001-000644-NER,2001-000644,10681,FL,flood,NER,Diffa department,17.607789,8.081666,0.0,0.0,0,2001,11,30,A,4,0,0,20000, km?,0, (Flood),
EP-2001-000550-NER,2001-000550,10675,EP,epidemic,NER,Tillaberi region,14.6489525,2.1450245,0.0,0.0,0,2001,8,27,A,15,0,0,98, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
AC-2001-000506-NER,2001-000506,10676,AC,tech. disaster,NER,Near Doucthi,17.607789,8.081666,0.0,0.0,0,2001,6,15,A,12,0,0,0, ,0, (Road),
EP-2001-000364-NER,2001-000364,10684,EP,epidemic,NER,"Maradi, Tahoua districts",17.607789,8.081666,0.0,0.0,0,2001,6,0,A,237,0,0,44276, vaccinated,0, (Measles),
AC-2001-000284-NER,2001-000284,10685,AC,tech. disaster,NER,Tahoua region,16.0902543,5.3939551,0.0,0.0,0,2001,6,27,A,15,9,0,0, ,0, (Road),
AC-2001-000173-NER,2001-000173,10673,AC,tech. disaster,NER,Tahoua region,16.0902543,5.3939551,0.0,0.0,0,2001,4,25,A,20,17,0,0, ,0, (Road),
DR-2001-000157-NER,2001-000157,10674,DR,drought,NER,"Ibanka, Sahara I, Sahara II, Rouafi I, Rouafi II, Chinagamane, Ayawa, Kabefo, Dinkihmi villages",17.607789,8.081666,0.0,0.0,0,2001,4,0,A,0,0,0,3584558, km?,0, (Drought),
EP-2001-000126-NER,2001-000126,10683,EP,epidemic,NER,"Gaya, Madoua districts, Dosso, Tahoua regions",17.607789,8.081666,0.0,0.0,0,2001,1,0,A,321,0,0,3693, vaccinated,0, {Meningococcal disease} (Meningitis),
EP-2000-000563-NER,2000-000563,10677,EP,epidemic,NER,"Nadara, Tahoua region",14.483333,5.316667,0.0,0.0,0,2000,8,26,A,47,0,0,21, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
FL-2000-000501-NER,2000-000501,10678,FL,flood,NER,"Dosso, Maradi departments",17.607789,8.081666,0.0,0.0,0,2000,7,0,A,2,3,0,4156, km?,0, (Flood),
EP-2000-000321-NER,2000-000321,10672,EP,epidemic,NER,"Diffa, Zinder, Dosso",13.04708,3.20391,0.0,0.0,0,2000,5,0,A,15,0,0,63, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
EP-2000-000158-NER,2000-000158,10682,EP,epidemic,NER,"Niamey, Kirni N'Konni, T?ra",13.512668,2.112516,0.0,0.0,0,2000,3,6,A,128,0,0,1067, vaccinated,0, (Meningitis),
