glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2008-000160-SEN,2008-000160,18571,FL,flood,SEN,"Dakar, Thi?s, Diourbel, Saint Louis and Kaolack",14.497401,-14.452362,0.0,0.0,0,2008,9,1,A,0,0,0,17000,,3,"From September 1_4, Dakar received 133mm of rain, twice as much rain as would normally be expected. Several neighborhoods in Dakar and its suburbs are flooded, as well as neighborhoods in the cities of Thi?s, Diourbel, Saint Louis and Kaolack. ",IFRC information bulletin n? 1
EP-2007-000187-SEN,2007-000187,18027,EP,epidemic,SEN,"Diourbel, Louga, Saint Louis, Dakar and Fatick regions",14.497401,-14.452362,0.0,0.0,0,2007,8,3,A,11,0,0,2144,,10,"An outbreak of cholera was declared by the MoH in August 3, 2007. 83% of the cases are concentrated in the region of Diourbel",IFRC DREF Bulletin MDRSN001
FL-2007-000131-SEN,2007-000131,17703,FL,flood,SEN,,14.497401,-14.452362,0.0,0.0,0,2007,8,13,A,0,0,0,0,,0,"Heavy rains are reportedly flooding towns in the centre and north of the country causing damage to homes and crops. The town of Thies reportedly received 127 millimetres of rain on the night of 13 August. Farther north, rains were reported heavy in the town of Louga as well as in southern Senegal in Ziguinchor and in the capital, Dakar.",IRIN News
EP-2005-000059-SEN,2005-000059,17088,EP,epidemic,SEN,Touba (about 200 km from Dakar),14.75,-17.3333333,0.0,0.0,0,2005,4,14,A,54,0,0,1800,,0,"In February, a cholera epidemic was declared in Senegal, focused in Touba (about 200 km from Dakar). Recent government statistics reported 1,800 cases and 18 deaths during the period 21-27 March.",IFRC Information Bulletin n? 1 dated 14 Apr 2005
EP-2004-000117-SEN,2004-000117,16983,EP,epidemic,SEN,,14.497401,-14.452362,0.0,0.0,0,2004,11,4,A,0,0,0,0,,0,Cholera epidemic,IFRC
FL-2003-000389-SEN,2003-000389,18226,FL,flood,SEN,"Kanel, Nioro, Kafrine, Matam, Wahound?, Ahour?, Kaolack, Tamcacounda, Kolda",12.89952,-14.94427,0.0,0.0,0,2003,8,8,A,8,0,6492,1277,,0,,CRED EM-DAT
EP-2002-000718-SEN,2002-000718,11155,EP,epidemic,SEN,"Dakar, Diourbel, Tambacounda, Louga, Thies, Fatick regions",14.75,-17.3333333,0.0,0.0,0,2002,8,27,A,14,0,0,54, vaccinated,0, {Yellow fever} (Unknown),
AC-2002-000622-SEN,2002-000622,11153,AC,tech. disaster,SEN,Au large de la Gambie,14.497401,-14.452362,0.0,0.0,0,2002,9,26,A,1863,0,0,0, ,0," {Ferry ""Joola""} (Water)",
DR-2002-000487-SEN,2002-000487,11154,DR,drought,SEN,,14.497401,-14.452362,0.0,0.0,0,2002,8,0,A,0,0,0,0, km?,0, (Drought),
EP-2002-000259-SEN,2002-000259,11149,EP,epidemic,SEN,,14.497401,-14.452362,0.0,0.0,0,2002,1,0,A,7,0,0,121, vaccinated,0, (Meningitis),
AC-2002-000145-SEN,2002-000145,11150,AC,tech. disaster,SEN,Mback?,14.497401,-14.452362,0.0,0.0,0,2002,3,10,A,12,30,0,0, ,0, (Road),
FL-2002-000026-SEN,2002-000026,11156,FL,flood,SEN,"Podor, Dagana, Matam districts (Saint Louis region), B?b?mer, Lingu?re, Louga districts (Louga region)",14.497401,-14.452362,0.0,0.0,0,2002,1,9,A,28,0,0,179000, km?,0, (Flood),
AC-2002-000007-SEN,2002-000007,11157,AC,tech. disaster,SEN,Fongolomby (K?dougou department),14.497401,-14.452362,0.0,0.0,0,2002,1,5,A,13,11,0,0, ,0, {Bac} (Water),
AC-2001-000574-SEN,2001-000574,11152,AC,tech. disaster,SEN,Thiaroye-sur-Mer (Dakar region),14.75,-17.3333333,0.0,0.0,0,2001,9,30,A,0,80,250,0, m?,0, (Ind:Chemical spill),
AC-2001-000112-SEN,2001-000112,11158,AC,tech. disaster,SEN,Near Dagana,16.5105628,-15.5034785,0.0,0.0,0,2001,3,16,A,18,23,0,0, ,0, (Road),
FL-2000-000507-SEN,2000-000507,11151,FL,flood,SEN,Linguere region,15.4370399,-15.2194808,0.0,0.0,0,2000,7,28,A,0,0,0,0, km?,0, (Flood),
AC-2000-000264-SEN,2000-000264,11148,AC,tech. disaster,SEN,Diamniadio,14.065613,-16.57579,0.0,0.0,0,2000,5,22,A,13,210,0,0, ,0, (Rail),
